serverId,user1,user2,user3,user4,rsType,timeStamp,queue
ff3b36757ea8b5e6,9b46dfd07b46e58f,3b169e7b58504016,0bb6b067319dd98a,"",11.5,1714577121,0
ff3b36757ea8b5e6,9b46dfd07b46e58f,81c70692ac7c5fdb,d545068c03a69e3f,"",11.5,1714579441,0
ff3b36757ea8b5e6,d545068c03a69e3f,81c70692ac7c5fdb,9b46dfd07b46e58f,"",11.5,1714579867,0
ff3b36757ea8b5e6,2003878bd1086217,da28a398f3f9859a,3bccd14e45e9ef85,"",9.5,1714581692,0
ff3b36757ea8b5e6,98ec57408529c0de,ef486baf8f9629aa,bc48606638efd2a1,"",9.5,1714585341,0
ff3b36757ea8b5e6,11de803b6629a3c5,820d0ab06c6133e3,817e856f33b75050,"",11.5,1714588530,0
ff3b36757ea8b5e6,691ff9b8c436a373,061c74373b6f7125,0516be96ef720a96,"",9.5,1714590240,0
ff3b36757ea8b5e6,ef486baf8f9629aa,c54b712ced52d287,11de803b6629a3c5,"",9.5,1714593637,0
ff3b36757ea8b5e6,47f2a3d283f41061,7853721533795359,4c4d5c01c43904a7,"",11.5,1714594941,0
ff3b36757ea8b5e6,11de803b6629a3c5,4c4d5c01c43904a7,00dccda3133736b3,"",11.5,1714597226,0
ff3b36757ea8b5e6,9cd4532ceb129298,5bdc78beb7c22eac,9a9fb7690848b753,"",9.5,1714597966,0
ff3b36757ea8b5e6,691ff9b8c436a373,3b169e7b58504016,00dccda3133736b3,"",11.5,1714599222,0
ff3b36757ea8b5e6,8dc0a5cf66847fea,020854e0ca387adf,3b169e7b58504016,"",9.5,1714607953,0
ff3b36757ea8b5e6,cd589696fbebfae6,061c74373b6f7125,5a0fd524334c523b,"",9.5,1714612111,0
ff3b36757ea8b5e6,5a0fd524334c523b,cd589696fbebfae6,061c74373b6f7125,"",9.5,1714612579,0
ff3b36757ea8b5e6,f83ac39edb3a9592,169401abecc89bb8,f28ca8fdea9f2996,"",11.5,1714612654,0
5778cd24fc1606aa,215d17eea873322d,ab292079b1e521fb,"","",8.5,1714615584,0
ff3b36757ea8b5e6,68502e1aaa270508,da28a398f3f9859a,23dd952c9c45a7ac,"",9.5,1714616180,0
ff3b36757ea8b5e6,cd589696fbebfae6,3b169e7b58504016,11de803b6629a3c5,"",11.5,1714618046,0
ff3b36757ea8b5e6,00dccda3133736b3,166df104fd20eb4d,d545068c03a69e3f,"",9.5,1714619859,0
ff3b36757ea8b5e6,d545068c03a69e3f,4db3d6955dc271ef,5bdc78beb7c22eac,"",11.5,1714628644,0
ff3b36757ea8b5e6,5d2f850ceae5e8b5,dd88ece1afdff4fb,7853721533795359,"",9.5,1714631009,0
ff3b36757ea8b5e6,e2019335d068eefa,67ef5dfe7dc1b14f,d2c511a39f55defc,"",10.5,1714637803,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,bc4ca771d95c6473,cacad6a25391ef0b,"",9.5,1714643786,0
e8d9342910654a8e,5d634bb4fc142587,a5573e71b7d02831,f694d12bab605f34,"",9.5,1714643943,0
ff3b36757ea8b5e6,e5bd8548ed8e4291,061c74373b6f7125,c41838d2c1ebd42d,"",10.5,1714645247,0
ff3b36757ea8b5e6,27a6430a7f7b62f3,ecb1fcae1be59cd5,e5bd8548ed8e4291,"",9.5,1714647779,0
ff3b36757ea8b5e6,d545068c03a69e3f,d2c511a39f55defc,7853721533795359,"",11.5,1714647900,0
ff3b36757ea8b5e6,ecb1fcae1be59cd5,e5bd8548ed8e4291,a979ba1f2f91724d,"",9.5,1714647943,0
ff3b36757ea8b5e6,cacad6a25391ef0b,e900159033ea9ea4,41ce0a7cf0b2aaf8,"",9.5,1714650910,0
ff3b36757ea8b5e6,bc4ca771d95c6473,061c74373b6f7125,"","",11.5,1714651951,0
ff3b36757ea8b5e6,cacad6a25391ef0b,a979ba1f2f91724d,c75f182ee2521ca3,"",11.5,1714656585,0
ff3b36757ea8b5e6,0d6f266d349717a9,cacad6a25391ef0b,11de803b6629a3c5,"",11.5,1714665100,0
ff3b36757ea8b5e6,bc4ca771d95c6473,9b46dfd07b46e58f,cacad6a25391ef0b,"",11.5,1714665829,0
ff3b36757ea8b5e6,11de803b6629a3c5,cacad6a25391ef0b,981d4ee8cf22328c,"",10.5,1714666579,0
ff3b36757ea8b5e6,81c70692ac7c5fdb,bc48606638efd2a1,817e856f33b75050,"",9.5,1714670192,0
ff3b36757ea8b5e6,cacad6a25391ef0b,551c6a3a81d5eb56,3bccd14e45e9ef85,"",11.5,1714670260,0
ff3b36757ea8b5e6,cacad6a25391ef0b,81c70692ac7c5fdb,817e856f33b75050,"",11.5,1714672040,0
e8d9342910654a8e,755812802dcc0e15,1edd64cb05fc7ecd,a741301b585f568d,"",7.5,1714672784,0
ff3b36757ea8b5e6,cacad6a25391ef0b,98ec57408529c0de,11de803b6629a3c5,"",11.5,1714674026,0
ff3b36757ea8b5e6,11de803b6629a3c5,dbab860c98d7bda9,369365f41f733cf3,"",11.5,1714675256,0
e8d9342910654a8e,1ffd271f9bc513d7,65f358c07bc01f45,d40a75635b2a1c67,"",9.5,1714676218,0
ff3b36757ea8b5e6,00dccda3133736b3,cacad6a25391ef0b,817e856f33b75050,"",11.5,1714677224,0
ff3b36757ea8b5e6,cacad6a25391ef0b,817e856f33b75050,d2c511a39f55defc,"",11.5,1714677755,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,cacad6a25391ef0b,817e856f33b75050,"",11.5,1714679144,0
ff3b36757ea8b5e6,7853721533795359,5bdc78beb7c22eac,4c4d5c01c43904a7,"",11.5,1714681568,0
ff3b36757ea8b5e6,8dc0a5cf66847fea,691ff9b8c436a373,7853721533795359,"",9.5,1714682805,0
ff3b36757ea8b5e6,691ff9b8c436a373,7853721533795359,8dc0a5cf66847fea,"",9.5,1714683223,0
ff3b36757ea8b5e6,820d0ab06c6133e3,cacad6a25391ef0b,47f2a3d283f41061,"",11.5,1714683961,0
ff3b36757ea8b5e6,47f2a3d283f41061,820d0ab06c6133e3,cacad6a25391ef0b,"",11.5,1714684391,0
ff3b36757ea8b5e6,11de803b6629a3c5,5a0fd524334c523b,8dc0a5cf66847fea,"",9.5,1714684872,0
ff3b36757ea8b5e6,691ff9b8c436a373,cacad6a25391ef0b,4c4d5c01c43904a7,"",11.5,1714687625,0
ff3b36757ea8b5e6,cacad6a25391ef0b,4c4d5c01c43904a7,3b169e7b58504016,"",11.5,1714688387,0
ff3b36757ea8b5e6,9b46dfd07b46e58f,cacad6a25391ef0b,691ff9b8c436a373,"",11.5,1714690083,0
ff3b36757ea8b5e6,9b46dfd07b46e58f,f28ca8fdea9f2996,cacad6a25391ef0b,"",11.5,1714691048,0
ff3b36757ea8b5e6,061c74373b6f7125,47f2a3d283f41061,cacad6a25391ef0b,"",9.5,1714691912,0
ff3b36757ea8b5e6,061c74373b6f7125,3b169e7b58504016,8dc0a5cf66847fea,"",9.5,1714695284,0
ff3b36757ea8b5e6,f28ca8fdea9f2996,9b46dfd07b46e58f,00dccda3133736b3,"",11.5,1714696610,0
ff3b36757ea8b5e6,cd589696fbebfae6,820d0ab06c6133e3,8dc0a5cf66847fea,"",9.5,1714700957,0
ff3b36757ea8b5e6,00dccda3133736b3,68502e1aaa270508,dd88ece1afdff4fb,"",9.5,1714706269,0
ff3b36757ea8b5e6,d545068c03a69e3f,23dd952c9c45a7ac,4db3d6955dc271ef,"",9.5,1714714177,0
ff3b36757ea8b5e6,061c74373b6f7125,601b6d8c4e1f0d63,d545068c03a69e3f,"",11.5,1714715931,0
ff3b36757ea8b5e6,601b6d8c4e1f0d63,d2c511a39f55defc,b9af143b08f2313a,"",10.5,1714720833,0
ff3b36757ea8b5e6,4db3d6955dc271ef,981d4ee8cf22328c,601b6d8c4e1f0d63,"",11.5,1714722281,0
ff3b36757ea8b5e6,cacad6a25391ef0b,601b6d8c4e1f0d63,7853721533795359,"",11.5,1714725589,0
ff3b36757ea8b5e6,7853721533795359,cacad6a25391ef0b,d2c511a39f55defc,"",11.5,1714728149,0
ff3b36757ea8b5e6,0bb6b067319dd98a,cacad6a25391ef0b,601b6d8c4e1f0d63,"",11.5,1714730203,0
ff3b36757ea8b5e6,cacad6a25391ef0b,d545068c03a69e3f,601b6d8c4e1f0d63,"",11.5,1714730994,0
ff3b36757ea8b5e6,0d6f266d349717a9,061c74373b6f7125,4c4d5c01c43904a7,"",10.5,1714738792,0
ff3b36757ea8b5e6,cd589696fbebfae6,169401abecc89bb8,4c4d5c01c43904a7,"",11.5,1714740092,0
ff3b36757ea8b5e6,d2c511a39f55defc,d545068c03a69e3f,c75f182ee2521ca3,"",11.5,1714743652,0
ff3b36757ea8b5e6,0d6f266d349717a9,981d4ee8cf22328c,4db3d6955dc271ef,"",11.5,1714748095,0
ff3b36757ea8b5e6,369365f41f733cf3,e5bd8548ed8e4291,9b46dfd07b46e58f,"",9.5,1714748691,0
ff3b36757ea8b5e6,369365f41f733cf3,061c74373b6f7125,00dccda3133736b3,"",11.5,1714751621,0
ff3b36757ea8b5e6,369365f41f733cf3,9b46dfd07b46e58f,061c74373b6f7125,"",11.5,1714753389,0
ff3b36757ea8b5e6,e09c04e340bae550,817e856f33b75050,bc48606638efd2a1,"",9.5,1714756363,0
ff3b36757ea8b5e6,817e856f33b75050,bc48606638efd2a1,e09c04e340bae550,"",9.5,1714756737,0
ff3b36757ea8b5e6,c41838d2c1ebd42d,061c74373b6f7125,"","",10.5,1714761399,0
ff3b36757ea8b5e6,11de803b6629a3c5,c41838d2c1ebd42d,061c74373b6f7125,"",10.5,1714761434,0
e8d9342910654a8e,a741301b585f568d,8dc0a5cf66847fea,a979ba1f2f91724d,"",9.5,1714761520,0
ff3b36757ea8b5e6,9cd4532ceb129298,5a0fd524334c523b,5bdc78beb7c22eac,"",9.5,1714763647,0
ff3b36757ea8b5e6,820d0ab06c6133e3,551c6a3a81d5eb56,061c74373b6f7125,"",11.5,1714763943,0
ff3b36757ea8b5e6,dd88ece1afdff4fb,691ff9b8c436a373,9cd4532ceb129298,"",9.5,1714764734,0
ff3b36757ea8b5e6,a07f8ac1e0bc2247,11de803b6629a3c5,9b46dfd07b46e58f,"",11.5,1714765221,0
ff3b36757ea8b5e6,ef486baf8f9629aa,11de803b6629a3c5,6bbb54c7dd99ae53,"",9.5,1714766460,0
ff3b36757ea8b5e6,3b169e7b58504016,6bbb54c7dd99ae53,ef486baf8f9629aa,"",11.5,1714767672,0
e8d9342910654a8e,a5573e71b7d02831,8dc0a5cf66847fea,b20dacb5997d1bd4,"",9.5,1714769369,0
ff3b36757ea8b5e6,061c74373b6f7125,7853721533795359,3125cd176d1a5c91,"",9.5,1714771872,0
ff3b36757ea8b5e6,8dc0a5cf66847fea,1ffd271f9bc513d7,dbab860c98d7bda9,"",9.5,1714773332,0
ff3b36757ea8b5e6,47f2a3d283f41061,7853721533795359,369365f41f733cf3,"",11.5,1714773597,0
ff3b36757ea8b5e6,98ec57408529c0de,691ff9b8c436a373,369365f41f733cf3,"",11.5,1714774954,0
ff3b36757ea8b5e6,061c74373b6f7125,23dd952c9c45a7ac,47f2a3d283f41061,"",9.5,1714778687,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,11de803b6629a3c5,f28ca8fdea9f2996,"",11.5,1714779341,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,00dccda3133736b3,691ff9b8c436a373,"",11.5,1714781283,0
ff3b36757ea8b5e6,3b169e7b58504016,fc67755464ca9d84,a979ba1f2f91724d,"",9.5,1714782343,0
ff3b36757ea8b5e6,cd589696fbebfae6,169401abecc89bb8,00dccda3133736b3,"",9.5,1714788699,0
ff3b36757ea8b5e6,11de803b6629a3c5,00dccda3133736b3,cd589696fbebfae6,"",11.5,1714790021,0
ff3b36757ea8b5e6,23dd952c9c45a7ac,00dccda3133736b3,68502e1aaa270508,"",9.5,1714793126,0
ff3b36757ea8b5e6,169401abecc89bb8,061c74373b6f7125,6bbb54c7dd99ae53,"",11.5,1714793394,0
ff3b36757ea8b5e6,128b65baeaf04f9c,061c74373b6f7125,00dccda3133736b3,"",11.5,1714794775,0
ff3b36757ea8b5e6,00dccda3133736b3,061c74373b6f7125,5bdc78beb7c22eac,"",11.5,1714797026,0
e8d9342910654a8e,09d0d4d10673b99c,755812802dcc0e15,"","",7.5,1714797792,0
ff3b36757ea8b5e6,d545068c03a69e3f,3bccd14e45e9ef85,dee0df014229021a,"",9.5,1714800250,0
ff3b36757ea8b5e6,061c74373b6f7125,3bccd14e45e9ef85,7853721533795359,"",11.5,1714801979,0
ff3b36757ea8b5e6,3bccd14e45e9ef85,061c74373b6f7125,c75f182ee2521ca3,"",11.5,1714803851,0
ff3b36757ea8b5e6,c75f182ee2521ca3,061c74373b6f7125,"","",11.5,1714804168,0
ff3b36757ea8b5e6,061c74373b6f7125,c75f182ee2521ca3,3bccd14e45e9ef85,"",11.5,1714804943,0
ff3b36757ea8b5e6,d545068c03a69e3f,dbab860c98d7bda9,601b6d8c4e1f0d63,"",11.5,1714805169,0
e8d9342910654a8e,5d634bb4fc142587,a5573e71b7d02831,f694d12bab605f34,"",9.5,1714807530,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,cacad6a25391ef0b,60b0005444d7adab,"",9.5,1714809882,0
ff3b36757ea8b5e6,3125cd176d1a5c91,4c4d5c01c43904a7,98ec57408529c0de,"",11.5,1714817963,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,98ec57408529c0de,3125cd176d1a5c91,"",11.5,1714818111,0
ff3b36757ea8b5e6,d2c511a39f55defc,cacad6a25391ef0b,b9af143b08f2313a,"",10.5,1714818702,0
ff3b36757ea8b5e6,7853721533795359,4c4d5c01c43904a7,3125cd176d1a5c91,"",11.5,1714819712,0
ff3b36757ea8b5e6,6bbb54c7dd99ae53,9b46dfd07b46e58f,4c4d5c01c43904a7,"",11.5,1714824069,0
ff3b36757ea8b5e6,6bbb54c7dd99ae53,4c4d5c01c43904a7,369365f41f733cf3,"",11.5,1714824906,0
ff3b36757ea8b5e6,c41838d2c1ebd42d,8d7d93045fc09206,601b6d8c4e1f0d63,"",10.5,1714825395,0
ff3b36757ea8b5e6,d545068c03a69e3f,d2c511a39f55defc,4db3d6955dc271ef,"",11.5,1714835223,0
ff3b36757ea8b5e6,d545068c03a69e3f,3bccd14e45e9ef85,369365f41f733cf3,"",11.5,1714837971,0
e8d9342910654a8e,1ffd271f9bc513d7,8dc0a5cf66847fea,a5573e71b7d02831,"",9.5,1714838252,0
ff3b36757ea8b5e6,369365f41f733cf3,c75f182ee2521ca3,0bb6b067319dd98a,"",11.5,1714841501,0
ff3b36757ea8b5e6,bc4ca771d95c6473,81c70692ac7c5fdb,98ec57408529c0de,"",9.5,1714841649,0
ff3b36757ea8b5e6,369365f41f733cf3,00dccda3133736b3,bc4ca771d95c6473,"",11.5,1714843651,0
ff3b36757ea8b5e6,817e856f33b75050,bc48606638efd2a1,9b46dfd07b46e58f,"",9.5,1714845595,0
ff3b36757ea8b5e6,9b46dfd07b46e58f,a07f8ac1e0bc2247,551c6a3a81d5eb56,"",11.5,1714847257,0
ff3b36757ea8b5e6,9b46dfd07b46e58f,820d0ab06c6133e3,817e856f33b75050,"",11.5,1714848202,0
ff3b36757ea8b5e6,a07f8ac1e0bc2247,601b6d8c4e1f0d63,98ec57408529c0de,"",11.5,1714849568,0
ff3b36757ea8b5e6,cacad6a25391ef0b,00dccda3133736b3,601b6d8c4e1f0d63,"",11.5,1714850555,0
ff3b36757ea8b5e6,cacad6a25391ef0b,"","","",11.5,1714852551,0
ff3b36757ea8b5e6,ef486baf8f9629aa,9a9fb7690848b753,9cd4532ceb129298,"",9.5,1714853499,0
ff3b36757ea8b5e6,cacad6a25391ef0b,47f2a3d283f41061,817e856f33b75050,"",11.5,1714853618,0
ff3b36757ea8b5e6,0d6f266d349717a9,ef486baf8f9629aa,cacad6a25391ef0b,"",11.5,1714854960,0
ff3b36757ea8b5e6,dbab860c98d7bda9,4c4d5c01c43904a7,cacad6a25391ef0b,"",11.5,1714857339,0
ff3b36757ea8b5e6,5a0fd524334c523b,cacad6a25391ef0b,7853721533795359,"",9.5,1714858076,0
ff3b36757ea8b5e6,061c74373b6f7125,169401abecc89bb8,8dc0a5cf66847fea,"",9.5,1714859571,0
ff3b36757ea8b5e6,7853721533795359,5a0fd524334c523b,4c4d5c01c43904a7,"",11.5,1714859580,0
ff3b36757ea8b5e6,00dccda3133736b3,cacad6a25391ef0b,7853721533795359,"",11.5,1714861947,0
ff3b36757ea8b5e6,061c74373b6f7125,00dccda3133736b3,169401abecc89bb8,"",11.5,1714862889,0
ff3b36757ea8b5e6,47f2a3d283f41061,691ff9b8c436a373,2003878bd1086217,"",9.5,1714863991,0
5778cd24fc1606aa,fe1fda1c09b4e0a9,c5366262d85fd821,3125cd176d1a5c91,215d17eea873322d,9.0,1714864879,0
5778cd24fc1606aa,3125cd176d1a5c91,b1a29d5590e6fdaa,"","",11.0,1714866636,0
ff3b36757ea8b5e6,3092c2897f48177d,23dd952c9c45a7ac,a979ba1f2f91724d,"",9.5,1714867790,0
ff3b36757ea8b5e6,00dccda3133736b3,4c4d5c01c43904a7,f28ca8fdea9f2996,"",11.5,1714868208,0
e8d9342910654a8e,8dc0a5cf66847fea,5d634bb4fc142587,6a971998e58aaed1,"",9.5,1714872126,0
ff3b36757ea8b5e6,11de803b6629a3c5,cd589696fbebfae6,00dccda3133736b3,"",11.5,1714874344,0
e8d9342910654a8e,09d0d4d10673b99c,755812802dcc0e15,"","",7.5,1714885584,0
ff3b36757ea8b5e6,061c74373b6f7125,601b6d8c4e1f0d63,5bdc78beb7c22eac,"",11.5,1714890240,0
ff3b36757ea8b5e6,601b6d8c4e1f0d63,68502e1aaa270508,c75f182ee2521ca3,"",9.5,1714894658,0
ff3b36757ea8b5e6,ccb116d4ba2c319f,4c4d5c01c43904a7,5a0fd524334c523b,"",9.5,1714897931,0
ff3b36757ea8b5e6,d545068c03a69e3f,d2c511a39f55defc,146dd0e69a9f11a6,"",10.5,1714900045,0
e8d9342910654a8e,5d634bb4fc142587,f694d12bab605f34,a741301b585f568d,"",9.5,1714904938,0
ff3b36757ea8b5e6,d2c511a39f55defc,cd589696fbebfae6,69ed8f83ed4656ea,"",11.5,1714910180,0
ff3b36757ea8b5e6,81c70692ac7c5fdb,6bbb54c7dd99ae53,369365f41f733cf3,"",11.5,1714910844,0
ff3b36757ea8b5e6,2003878bd1086217,146dd0e69a9f11a6,cb89a51f042b6621,"",9.5,1714914191,0
ff3b36757ea8b5e6,bc4ca771d95c6473,cacad6a25391ef0b,369365f41f733cf3,"",9.5,1714919822,0
ff3b36757ea8b5e6,d545068c03a69e3f,d2c511a39f55defc,3b169e7b58504016,"",11.5,1714920365,0
e8d9342910654a8e,a741301b585f568d,65f358c07bc01f45,e996d3ce915e9c8d,"",9.5,1714922891,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,369365f41f733cf3,c75f182ee2521ca3,"",11.5,1714926827,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,369365f41f733cf3,3b169e7b58504016,"",11.5,1714930277,0
ff3b36757ea8b5e6,a07f8ac1e0bc2247,4c4d5c01c43904a7,3b169e7b58504016,"",11.5,1714930953,0
ff3b36757ea8b5e6,81c70692ac7c5fdb,369365f41f733cf3,551c6a3a81d5eb56,"",11.5,1714931334,0
ff3b36757ea8b5e6,dd88ece1afdff4fb,817e856f33b75050,bc48606638efd2a1,"",9.5,1714931802,0
ff3b36757ea8b5e6,a07f8ac1e0bc2247,4c4d5c01c43904a7,3b169e7b58504016,"",11.5,1714932125,0
ff3b36757ea8b5e6,a07f8ac1e0bc2247,98ec57408529c0de,9b46dfd07b46e58f,"",11.5,1714935027,0
ff3b36757ea8b5e6,9b46dfd07b46e58f,a07f8ac1e0bc2247,00dccda3133736b3,"",11.5,1714935148,0
ff3b36757ea8b5e6,d545068c03a69e3f,820d0ab06c6133e3,00dccda3133736b3,"",11.5,1714935843,0
ff3b36757ea8b5e6,0d6f266d349717a9,a07f8ac1e0bc2247,3b169e7b58504016,"",11.5,1714936205,0
ff3b36757ea8b5e6,bc4ca771d95c6473,4db3d6955dc271ef,00dccda3133736b3,"",11.5,1714937100,0
ff3b36757ea8b5e6,cacad6a25391ef0b,691ff9b8c436a373,ef486baf8f9629aa,"",9.5,1714937968,0
e8d9342910654a8e,f694d12bab605f34,"","","",9.5,1714938744,0
ff3b36757ea8b5e6,a07f8ac1e0bc2247,cacad6a25391ef0b,9b46dfd07b46e58f,"",11.5,1714939530,0
e8d9342910654a8e,f694d12bab605f34,2afd0e8fb9fc2836,dfe9de9fe81a7848,"",9.5,1714939722,0
ff3b36757ea8b5e6,9b46dfd07b46e58f,a07f8ac1e0bc2247,817e856f33b75050,"",11.5,1714939902,0
ff3b36757ea8b5e6,47f2a3d283f41061,cacad6a25391ef0b,817e856f33b75050,"",11.5,1714940723,0
ff3b36757ea8b5e6,9cd4532ceb129298,11de803b6629a3c5,0516be96ef720a96,"",9.5,1714942056,0
e8d9342910654a8e,1ffd271f9bc513d7,dfe9de9fe81a7848,f694d12bab605f34,"",9.5,1714943575,0
ff3b36757ea8b5e6,2003878bd1086217,fc67755464ca9d84,9a9fb7690848b753,"",9.5,1714944124,0
ff3b36757ea8b5e6,11de803b6629a3c5,cacad6a25391ef0b,817e856f33b75050,"",11.5,1714944855,0
ff3b36757ea8b5e6,7853721533795359,f28ca8fdea9f2996,11de803b6629a3c5,"",11.5,1714945602,0
ff3b36757ea8b5e6,cacad6a25391ef0b,d545068c03a69e3f,7853721533795359,"",11.5,1714946340,0
ff3b36757ea8b5e6,169401abecc89bb8,9a9fb7690848b753,2003878bd1086217,"",9.5,1714946714,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,169401abecc89bb8,11de803b6629a3c5,"",11.5,1714948743,0
ff3b36757ea8b5e6,5d4eed538597e32b,061c74373b6f7125,47f2a3d283f41061,"",9.5,1714949433,0
e8d9342910654a8e,8dc0a5cf66847fea,"","","",7.5,1714951713,0
ff3b36757ea8b5e6,061c74373b6f7125,369365f41f733cf3,23dd952c9c45a7ac,"",9.5,1714954374,0
ff3b36757ea8b5e6,3b169e7b58504016,128b65baeaf04f9c,cd589696fbebfae6,"",9.5,1714962399,0
ff3b36757ea8b5e6,00dccda3133736b3,d545068c03a69e3f,68502e1aaa270508,"",9.5,1714965329,0
ff3b36757ea8b5e6,9b46dfd07b46e58f,00dccda3133736b3,5bdc78beb7c22eac,"",11.5,1714968618,0
e8d9342910654a8e,5d634bb4fc142587,6a971998e58aaed1,1ffd271f9bc513d7,"",9.5,1714970990,0
ff3b36757ea8b5e6,5d2f850ceae5e8b5,4db3d6955dc271ef,e5bd8548ed8e4291,"",9.5,1714976242,0
ff3b36757ea8b5e6,061c74373b6f7125,3125cd176d1a5c91,00dccda3133736b3,"",11.5,1714980330,0
ff3b36757ea8b5e6,d2c511a39f55defc,cacad6a25391ef0b,60b0005444d7adab,"",10.5,1714983690,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,bc4ca771d95c6473,2003878bd1086217,"",9.5,1714985438,0
ff3b36757ea8b5e6,3125cd176d1a5c91,e1d131b09382e39c,c75f182ee2521ca3,"",9.5,1714988165,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,e1d131b09382e39c,c75f182ee2521ca3,"",9.5,1714988630,0
ff3b36757ea8b5e6,0bb6b067319dd98a,3bccd14e45e9ef85,"","",11.5,1714996091,0
ff3b36757ea8b5e6,d2c511a39f55defc,cacad6a25391ef0b,c75f182ee2521ca3,"",11.5,1714999738,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,38e0caf655b45b60,817e856f33b75050,"",9.5,1715002515,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,369365f41f733cf3,551c6a3a81d5eb56,"",9.5,1715004299,0
ff3b36757ea8b5e6,0d6f266d349717a9,4db3d6955dc271ef,3bccd14e45e9ef85,"",11.5,1715005020,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,551c6a3a81d5eb56,e09c04e340bae550,"",9.5,1715005962,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,0d6f266d349717a9,817e856f33b75050,"",11.5,1715010335,0
ff3b36757ea8b5e6,cd589696fbebfae6,00dccda3133736b3,551c6a3a81d5eb56,"",11.5,1715013133,0
ff3b36757ea8b5e6,691ff9b8c436a373,981d4ee8cf22328c,a07f8ac1e0bc2247,"",11.5,1715014210,0
ff3b36757ea8b5e6,bc4ca771d95c6473,4c4d5c01c43904a7,817e856f33b75050,"",11.5,1715015116,0
ff3b36757ea8b5e6,a07f8ac1e0bc2247,00dccda3133736b3,817e856f33b75050,"",11.5,1715015818,0
e8d9342910654a8e,a741301b585f568d,a5573e71b7d02831,601b6d8c4e1f0d63,"",9.5,1715016332,0
ff3b36757ea8b5e6,0516be96ef720a96,e09c04e340bae550,85492ee6119cb56f,"",9.5,1715016615,0
ff3b36757ea8b5e6,4c4d5c01c43904a7,a07f8ac1e0bc2247,817e856f33b75050,"",11.5,1715017060,0
ff3b36757ea8b5e6,601b6d8c4e1f0d63,a07f8ac1e0bc2247,3b169e7b58504016,"",11.5,1715019191,0
ff3b36757ea8b5e6,11de803b6629a3c5,601b6d8c4e1f0d63,98ec57408529c0de,"",11.5,1715021625,0
ff3b36757ea8b5e6,41ce0a7cf0b2aaf8,691ff9b8c436a373,bc48606638efd2a1,"",9.5,1715023319,0
ff3b36757ea8b5e6,601b6d8c4e1f0d63,820d0ab06c6133e3,5bdc78beb7c22eac,"",11.5,1715023520,0
ff3b36757ea8b5e6,691ff9b8c436a373,369365f41f733cf3,ef486baf8f9629aa,"",11.5,1715025869,0
ff3b36757ea8b5e6,a07f8ac1e0bc2247,ef486baf8f9629aa,7853721533795359,"",11.5,1715026848,0
ff3b36757ea8b5e6,a07f8ac1e0bc2247,369365f41f733cf3,cacad6a25391ef0b,"",11.5,1715028115,0
ff3b36757ea8b5e6,00dccda3133736b3,cacad6a25391ef0b,369365f41f733cf3,"",11.5,1715029693,0
ff3b36757ea8b5e6,00dccda3133736b3,0292cc45331eca01,47f2a3d283f41061,"",11.5,1715031210,0
ff3b36757ea8b5e6,47f2a3d283f41061,9b46dfd07b46e58f,1887c3e3d1dee4c4,"",9.5,1715034506,0
ff3b36757ea8b5e6,d545068c03a69e3f,369365f41f733cf3,817e856f33b75050,"",11.5,1715035689,0
ff3b36757ea8b5e6,061c74373b6f7125,11de803b6629a3c5,a979ba1f2f91724d,"",9.5,1715035902,0
e8d9342910654a8e,2afd0e8fb9fc2836,a28bf5af12a07c46,dfe9de9fe81a7848,"",9.5,1715036255,0
ff3b36757ea8b5e6,061c74373b6f7125,3b169e7b58504016,dd88ece1afdff4fb,"",9.5,1715041027,0
ff3b36757ea8b5e6,691ff9b8c436a373,11de803b6629a3c5,9b46dfd07b46e58f,"",11.5,1715041917,0
ff3b36757ea8b5e6,3b169e7b58504016,9b46dfd07b46e58f,691ff9b8c436a373,"",11.5,1715043202,0
ff3b36757ea8b5e6,cd589696fbebfae6,5a0fd524334c523b,8dc0a5cf66847fea,"",9.5,1715043846,0
ff3b36757ea8b5e6,5a0fd524334c523b,8dc0a5cf66847fea,cd589696fbebfae6,"",9.5,1715044696,0
ff3b36757ea8b5e6,f28ca8fdea9f2996,11de803b6629a3c5,00dccda3133736b3,"",11.5,1715045887,0
ff3b36757ea8b5e6,9a9fb7690848b753,8dc0a5cf66847fea,a8486425a8ab3152,"",9.5,1715046191,0
ff3b36757ea8b5e6,f28ca8fdea9f2996,00dccda3133736b3,9b46dfd07b46e58f,"",11.5,1715048646,0
ff3b36757ea8b5e6,f28ca8fdea9f2996,9b46dfd07b46e58f,00dccda3133736b3,"",11.5,1715048925,0
